-3.3395963,0.8953827,0.8753982,-0.30212668,0.99212056,0.019401405,1.1911578,-0.25215134,0.6236746,-0.35079795,0.8079008,-0.81737787,-0.10891912,-1.5416994,-1.3930666,2.1283355,1.3175217,1.2690825,0.6700365,-1.8339002,0.44615325,-0.9723339,-1.7864681,-0.16105841,-0.5670795,-0.8310178,1.4760798,0.2671136,1.5312556,1.046135,1.6443857,0.6033296,0.13600339,-1.6563654,0.4373637,2.566806,-1.0953017,0.33879018,0.050802343,2.5233233,0.21446599,0.2962107,0.13991377,0.28508303,0.4516696,1.5131483,-1.6453562,-0.8705437,0.107028306,0.3384617,-1.0191165,0.7422512,0.5873377,-0.0929282,1.8480381,-1.4243604,1.8161081,0.14036684,1.5632652,0.5629104,1.0095705,-0.8572122,3.2499664,0.9872733,-0.023137033,-1.2468041,2.118576,-0.012991642,2.531657,-1.012859,-1.235866,0.59843564,2.1431203,0.5432598,1.9060683,-1.0450381,0.45437863,0.3563699,-0.33472583,-0.15545888,0.6780975,-1.9640242,1.8308007,2.8806686,-0.0814971,1.2855769,-1.6545054,-0.46037695,-0.7856184,0.040339537,2.0987628,-2.6462576,-0.6107708,-1.1308721,0.36369228,2.5154083,1.9101578,1.1142988,-0.5581226,-0.60764486
-1.8217334,-0.97363096,0.39308652,0.2695734,-1.5803791,-0.8693386,-0.42925686,0.59278905,0.12566155,-0.37718594,-0.36756784,-0.14896119,-0.4897137,-0.05175833,-0.7326934,-0.36792117,0.17470005,0.49247584,0.21191798,-1.1243151,-0.11595502,-0.90510267,-0.66092116,0.021797208,-0.3619459,0.056546856,1.7665838,-0.54284745,-1.0832424,0.05377489,-0.87124765,0.12795243,0.6357953,-0.31469902,0.9902905,1.1380672,-0.1505734,-0.25230837,-0.4728396,0.25953418,-0.25222394,0.10957663,-1.0936562,0.6416643,-0.61516577,0.32443747,-0.54401207,-0.12774922,-0.6766215,0.13057901,-0.22987732,0.047723424,0.6853328,0.50139827,-0.0586811,-0.13904062,-0.64309794,0.04025293,0.20916024,0.69325167,-0.23791972,0.9561927,0.5928044,-0.51192963,0.43379128,0.80159503,0.59921455,-0.55549276,1.0941231,-1.4208628,0.08561494,0.04979453,1.1772821,-0.36733308,1.204609,-0.26097384,-0.23138389,-0.34929007,0.35347056,-0.84853196,1.08975,-0.66743356,1.6626747,1.1587782,0.46240878,1.3518679,-0.22544904,-0.59667516,-0.87307364,0.34934825,-0.95855224,-0.12551786,-0.86413807,-0.7275452,0.039078105,0.37881628,-0.100631,0.7375812,-0.01242425,-0.11817138
-1.0515181,-1.0366482,-0.42670062,-0.35201666,-0.99369174,1.2047454,-0.9256203,-1.9946307,-0.8098512,-0.42402413,0.4752597,0.4137857,1.0510587,0.6748914,-1.1050671,-0.82444406,1.6117553,0.9008722,1.7778225,0.6953945,0.2336263,-0.88095325,-1.6093618,-1.4341964,-1.9503611,0.42332903,2.3618224,-1.602455,0.5581257,0.9278264,1.4004236,1.1199237,-0.007973142,-1.0112482,1.8283653,-0.866741,1.02983,-1.4769477,-0.87083554,0.35557458,-0.13799487,0.8667725,-2.2505896,0.08806619,-0.5105775,0.7960699,-0.16462012,-0.07810353,-1.3670336,0.59464407,0.0044587962,-0.8713758,1.6516333,0.42600358,0.9202766,0.231256,0.74168676,-0.31836137,1.5577823,-0.5304474,2.157801,0.37750944,-0.46495047,-0.53943026,0.50765556,-0.64844316,-0.11987678,-0.34012258,0.925529,0.1550005,0.94852763,-0.3900247,1.9655615,-1.9937388,0.98780847,0.8919918,0.17354898,-0.04140603,0.32489875,-0.08559046,0.7935209,0.4500942,2.261553,0.70111394,0.09308821,0.46383116,0.8663053,0.84430146,-0.5550353,-1.4465796,0.59858817,-0.07655859,-2.050186,-1.1584979,-1.3488725,-0.9218256,-0.14705397,0.98799413,-2.1004317,-1.1066641
-2.1790411,-0.19538984,-0.08312055,0.706122,-1.2759726,1.1499479,-0.98162615,-0.48361975,0.875862,-1.1079257,-0.59522974,-1.4431844,0.43452516,0.6032513,-0.6482336,0.4356768,1.2667718,0.9332284,0.16333489,0.049666535,-0.33269155,-0.41310453,-1.2482355,0.29313037,-0.34745392,-1.3130453,1.1307405,-1.3435566,-0.87218684,0.34386685,0.57430786,0.6670331,0.51056683,-0.8976305,1.0457114,0.9383675,0.27638206,-1.18027,-0.46571255,0.19175693,-0.1884234,0.68949664,-1.0130761,0.68087685,-0.7293674,0.24214795,-0.059516747,-0.28936222,-0.8660103,0.45974913,-0.045217652,-0.53310686,1.2351272,-1.1672297,1.4220876,-0.9378732,-0.49876556,0.28662872,1.428034,-0.7549462,0.73027766,0.19618711,0.36821377,-0.66708744,0.7670759,0.19831589,-1.2096018,0.3516516,1.4246752,-1.1316698,-0.3382171,0.56960696,1.5595834,-2.0899832,-0.08030722,0.57025975,0.5755149,0.2780346,0.29886216,-1.3002715,0.48512578,0.2627295,2.0714002,2.0116906,0.8317765,1.1123135,0.3368886,-0.15014777,-0.30030033,-0.81588316,0.08613336,-0.13135876,-2.1788173,-0.78020793,-0.20827122,1.1553168,-0.12044133,0.707133,0.2017523,-1.3469721
-0.939323,-2.022434,-0.3963462,0.6685838,-1.4199761,1.426352,0.19520673,-1.6537951,-0.37499443,-0.96211326,-0.066356294,-1.2007018,1.6029407,0.37739995,-1.2218131,-1.2700629,1.5683415,0.7351819,2.611,0.07283776,0.46583492,-2.2447035,-1.7404324,-0.92638904,-1.3484154,-0.11778224,1.6254573,-2.6779168,0.033547387,2.2293046,2.079679,1.4333057,0.5092409,-0.6856744,2.0864904,-0.56197345,2.2934744,-2.1208675,-1.3681189,0.5891443,-0.24830793,1.0355133,-1.8800251,0.255987,-0.52265275,0.46124184,-0.5044315,0.11472828,-1.886361,0.53050786,-0.068119675,-1.14152,1.220367,0.01733195,1.0857754,-0.34099978,1.0259755,-0.75311124,3.2473395,-0.4712857,2.2743287,0.2950404,-0.67840683,-1.0246404,0.49075347,-0.65828115,0.38594028,1.1788551,1.1767726,-0.6210491,0.108374104,-0.42644513,2.683501,-2.2611012,0.107313305,1.3065274,0.2671682,0.059468683,0.30134138,1.0542763,-0.07479839,0.20760101,2.599814,0.4648915,-0.18710075,2.2496734,2.0064232,0.41896677,-0.6697391,-1.9145588,1.5025556,0.053208813,-2.0614676,-1.1459718,-1.5119654,-1.5192856,-0.47157136,2.0497026,-2.3726473,-0.3169757
-1.6555312,-0.29854462,-0.3622611,1.3602214,-0.80400985,1.4715933,-0.9081148,0.52063876,1.5021966,-1.2332897,-0.21051317,-0.54477465,-0.01902327,0.20053355,-0.19525047,0.05440046,0.92987645,1.2630743,1.2216271,0.45791468,-0.6053611,-0.21018688,-1.6459355,-0.5747033,-0.110129505,-0.58231235,0.82443786,-1.1721437,-0.3938626,0.98474586,0.6141849,0.52451366,0.54563874,-0.8950546,0.56158227,0.492499,1.050975,-1.2993045,-0.48453006,0.04564257,-0.25240532,0.81349087,-1.2839843,0.32917053,-1.1676182,-0.32732192,-0.67494214,0.37591976,-0.3402967,0.45405015,-0.010279655,-0.7913943,2.0883565,-1.0099612,0.7344922,-0.9488507,-0.39027086,-0.7378039,1.7038844,-0.6452238,0.6236331,0.07776039,0.77701527,-0.6760719,0.2916606,-0.28924906,-0.43955305,1.3381342,1.4237586,-1.3879281,-0.20429869,0.22107573,1.1612989,-2.4634612,-0.10426896,1.4780408,0.9485838,0.22484517,0.45721614,-1.0957808,0.8095971,1.1945488,1.5286317,1.4360535,0.37945527,0.9303798,0.84846836,-0.40604088,-0.2803338,-0.87801665,0.49717134,-0.31248224,-2.0184162,-1.074016,-0.78347015,0.6085061,-0.050533723,-0.061210297,0.120378986,-1.5312284
-1.1298065,-0.7689466,0.48938373,0.52050185,-1.3621897,0.10276261,-0.12351935,0.35493416,-0.070801616,0.20552643,0.020715263,-0.13212116,-0.62829393,-0.10226314,-0.6130301,0.106832236,0.7227115,0.040440984,-0.100348264,8.388832e-05,0.22983772,-0.18083793,-0.9433208,0.42398977,-1.0963433,-1.0362245,1.1351056,-1.466883,-1.126539,-0.027306242,0.2997855,0.81948054,-0.010193188,-0.49105448,0.5730477,0.4023007,-0.08780511,-0.06414618,-0.446375,1.3655082,-0.49907544,0.15359253,0.4857672,1.1069925,-0.41419026,-0.008179665,-0.53034306,0.07634476,-0.5799491,-0.06722702,-0.8615745,0.48550984,1.098756,0.004203707,-0.32429278,-0.0065398505,0.4735366,-0.13092177,1.2148566,-0.76004565,-0.07361253,0.21874149,0.98565346,-1.4505693,-0.07287032,0.23640814,0.74230087,-0.50335443,0.61231446,-0.5021622,-0.25732788,0.07358343,1.3257465,-0.9165693,0.19830139,0.6857576,0.22291256,-0.82442623,-0.11722377,-0.68527156,0.23953454,0.57275206,1.7738506,0.28828573,0.40270886,1.2774346,-1.3050771,-0.5268605,0.18904667,0.38863313,-0.4022974,0.58957845,0.071542636,-0.10763504,-0.78104305,0.19452645,-0.5678987,1.48269,-0.31106588,0.11084035
-1.874627,0.66492647,0.0951474,0.4681106,-1.2544047,1.1849215,-0.067695245,-0.19460961,1.3748536,-0.89252526,0.05504672,-0.79008573,1.437266,-0.82880443,-1.1929312,0.8912888,1.0094824,1.4677808,1.0022348,-1.5619378,1.5118034,-0.91086966,-2.033224,-0.35039222,-0.58466536,-0.20265552,1.4738287,-0.83999467,-0.5056368,1.1586438,0.52207905,0.8718277,0.054904006,-1.5419902,2.4946501,0.87490356,1.0463337,-0.21808721,-0.38394523,1.5086019,-0.45330116,-0.3711891,1.0284007,0.8250998,-0.0017838699,-0.23746155,-0.28015733,0.28045848,-0.37847054,1.3281242,0.14164077,-1.1868623,2.0275939,-0.7750614,1.5350196,-0.6997463,1.5866799,0.30618522,2.3206983,-0.11419506,0.93076015,-0.80404514,2.421326,-0.779041,-0.114240296,-1.5213816,0.1066007,0.5992453,0.06310793,-1.0948408,0.092970975,-1.1374997,0.60119087,-1.839359,0.13490066,1.4756941,0.56110597,0.13091522,0.63146144,0.08483209,1.1675324,-0.17358543,0.8177423,0.1881201,0.78075373,1.2161636,0.733578,0.30491468,-0.3732782,-0.3273912,0.74098027,-1.0562152,-0.61809385,-0.759701,-0.64847094,-0.14282617,0.012601505,1.794046,-0.33571827,-0.7026981
2.1624594,1.243944,0.45835164,-1.3139033,-0.49903688,0.5309502,-0.27159902,0.043513928,-0.10633717,-0.34167755,-1.6540539,-1.3948438,1.1378232,0.63149047,-1.8910843,-1.5312171,0.55382276,1.0195894,-0.038352218,0.7739435,0.19071144,-0.11719981,-0.37801182,1.065697,-2.6504464,-0.4997134,0.8453359,-1.7175984,0.08079631,1.5267571,-1.1383952,-0.18689848,1.4180757,0.8185024,0.9035146,1.2011886,1.1247656,-4.2991314,1.1501483,0.17433071,-0.50031227,0.18838082,-2.5248106,0.8235046,-2.6391833,1.0739833,-1.3360618,1.326689,-1.0313566,-0.4194559,0.25748575,-0.45468366,0.76642966,1.6119834,0.64295614,1.0735497,-0.3718009,1.3493398,1.2935561,-0.72432417,0.094474904,-0.36039317,-1.1289742,0.20059495,1.9082829,-1.0578526,1.6854097,-0.08877761,1.683078,-2.8935845,-0.765041,1.2814895,2.0645294,-0.21058649,1.1821488,1.5843148,0.6269286,-0.9980141,2.5660934,0.77986354,1.5074779,-0.78669685,2.2309654,-1.2612115,1.2013371,-0.44302833,-0.8203978,0.7045284,1.1857483,0.26898763,0.9391584,-0.37247497,1.7295324,-1.6010815,-0.9304792,0.7004856,-0.33921754,1.8979856,-1.0411363,1.5143027
-0.092675425,1.4791409,0.45462015,-1.3366722,-0.22728308,0.71483916,1.0020587,-0.03429316,-0.271131,0.46684602,-0.9122457,-0.48078558,-0.30833155,0.5659298,-1.7582148,-0.9788735,1.2783952,-0.34238476,0.69944555,-1.5987527,0.16316001,-0.9973505,-1.0760839,-0.8561014,-0.32566568,0.26868418,3.5496604,-1.9463686,-1.5989289,1.5954876,0.12406481,-0.8279151,1.6922017,-0.71727437,0.5622142,1.4285421,-0.35450912,-0.29085055,-1.4029204,0.24555445,-2.0814419,-1.4185427,-0.7639855,-0.22766851,0.03134534,1.1811935,-0.9630897,2.0474443,-1.3037094,-0.77102214,-2.4300008,1.3332182,1.3244392,0.58271545,-0.69750905,-0.08288551,-1.5327972,2.5229793,-0.91370785,2.0126405,1.4112339,-0.11348704,1.1601814,-0.32747722,2.1774695,0.26958746,0.59598094,-0.3159832,-1.4123263,0.4598369,0.11357828,1.2257751,-0.07916855,1.2436107,2.5813773,0.28380182,-0.15602967,0.5566427,-0.9717168,-0.02121292,0.716339,1.1209086,1.6683636,0.44171086,0.1024887,1.6824366,-0.3627768,0.9362539,-1.9409711,-0.19806302,0.87594604,-1.67952,0.07729284,-3.5481367,-0.8902714,1.8327373,-0.8381731,1.5818206,-0.6982042,-0.53404367
